Provider_ID,Members,BP_Control_Rate,A1c_Control_Rate,LDL_Control_Rate,BCS_Closure,COL_Closure,KED_Closure,SPC_Closure,CBP_Closure,ER_Visits_per_1000,Admit_Rate_per_1000,Readmission_Rate,Avg_PMPM,Avg_HCC_Count,AWV_Rate,Recapture_Rate,Depression_Screening_Rate,FUH_Rate,Avg_SDOH_Burden,Chronic_Score,Preventive_Score,Care_Coordination_Score,Behavioral_Score,Equity_Adjusted,Composite_VBC_Score,Provider_Tier
P0190,49,0.16326530612244897,0.40816326530612246,0.0,,,,,,408.16326530612247,163.26530612244898,0.5102040816326531,1088.5524396407386,2.306122448979592,0.5510204081632653,0.4489795918367347,0.6122448979591837,0.6326530612244898,0.47619047619047616,0.19047619047619047,,0.6326530612244898,0.6122448979591837,0.14285714285714285,,Bronze
P0191,52,0.17307692307692307,0.3076923076923077,0.0,,,,,,307.69230769230774,192.30769230769232,0.46153846153846156,1103.800960954465,2.5,0.5961538461538461,0.5769230769230769,0.5192307692307693,0.46153846153846156,0.5128205128205128,0.16025641025641027,,0.46153846153846156,0.5192307692307693,0.10897435897435899,,Bronze
P0192,60,0.18333333333333332,0.26666666666666666,0.016666666666666666,,,,,,416.6666666666667,150.0,0.5166666666666667,1091.5423756153612,2.433333333333333,0.55,0.55,0.6,0.4166666666666667,0.4666666666666667,0.15555555555555553,,0.4166666666666667,0.6,0.10888888888888887,,Bronze
P0193,63,0.2222222222222222,0.36507936507936506,0.031746031746031744,,,,,,380.9523809523809,174.60317460317458,0.5555555555555556,1101.0281511190992,2.3015873015873014,0.4444444444444444,0.47619047619047616,0.5873015873015873,0.47619047619047616,0.5026455026455026,0.2063492063492063,,0.47619047619047616,0.5873015873015873,0.15608465608465605,,Bronze
P0194,58,0.08620689655172414,0.3103448275862069,0.0,,,,,,310.3448275862069,172.41379310344828,0.43103448275862066,1092.101438140644,2.5172413793103448,0.5344827586206896,0.603448275862069,0.5689655172413793,0.5172413793103449,0.47126436781609193,0.13218390804597702,,0.5172413793103449,0.5689655172413793,0.08505747126436783,,Bronze
P0195,52,0.21153846153846154,0.38461538461538464,0.038461538461538464,,,,,,500.0,250.0,0.4230769230769231,1106.7747556241136,2.75,0.4807692307692308,0.5,0.5384615384615384,0.5,0.5192307692307693,0.21153846153846154,,0.5,0.5384615384615384,0.1596153846153846,,Bronze
P0196,53,0.2641509433962264,0.2830188679245283,0.03773584905660377,,,,,,377.35849056603774,150.94339622641508,0.49056603773584906,1094.314563305682,2.509433962264151,0.5849056603773585,0.4716981132075472,0.4716981132075472,0.4716981132075472,0.4716981132075472,0.19496855345911948,,0.4716981132075472,0.4716981132075472,0.14779874213836475,,Bronze
P0197,66,0.16666666666666666,0.3333333333333333,0.0,,,,,,530.3030303030303,136.36363636363635,0.48484848484848486,1091.621752408556,2.3484848484848486,0.4696969696969697,0.4696969696969697,0.5151515151515151,0.4696969696969697,0.4797979797979798,0.16666666666666666,,0.4696969696969697,0.5151515151515151,0.11868686868686867,,Bronze
P0198,56,0.17857142857142858,0.39285714285714285,0.017857142857142856,,,,,,517.8571428571429,125.0,0.5892857142857143,1105.781443201468,1.9464285714285714,0.4642857142857143,0.5,0.4642857142857143,0.4642857142857143,0.4880952380952381,0.19642857142857142,,0.4642857142857143,0.4642857142857143,0.14761904761904762,,Bronze
P0199,78,0.19230769230769232,0.5641025641025641,0.02564102564102564,,,,,,448.71794871794873,153.84615384615387,0.47435897435897434,1107.5597012104768,2.448717948717949,0.5,0.5384615384615384,0.5512820512820513,0.5641025641025641,0.5,0.2606837606837607,,0.5641025641025641,0.5512820512820513,0.2106837606837607,,Bronze
P0200,50,0.14,0.32,0.0,,,,,,440.0,260.0,0.4,1095.7695694732172,2.56,0.52,0.6,0.52,0.48,0.42,0.15333333333333335,,0.48,0.52,0.11133333333333334,,Bronze
P0201,65,0.15384615384615385,0.4307692307692308,0.06153846153846154,,,,,,492.3076923076923,184.6153846153846,0.5076923076923077,1100.4486552900412,2.5538461538461537,0.4307692307692308,0.47692307692307695,0.5538461538461539,0.5384615384615384,0.4974358974358974,0.2153846153846154,,0.5384615384615384,0.5538461538461539,0.16564102564102565,,Bronze
P0202,58,0.1896551724137931,0.4827586206896552,0.0,,,,,,379.31034482758616,137.9310344827586,0.5862068965517241,1120.2672848786774,2.793103448275862,0.5517241379310345,0.5,0.4482758620689655,0.4827586206896552,0.5229885057471264,0.22413793103448276,,0.4827586206896552,0.4482758620689655,0.17183908045977012,,Bronze
P0203,67,0.1791044776119403,0.3283582089552239,0.029850746268656716,,,,,,373.13432835820896,179.1044776119403,0.5074626865671642,1104.6704829021457,2.1940298507462686,0.6119402985074627,0.44776119402985076,0.4626865671641791,0.5373134328358209,0.5024875621890547,0.1791044776119403,,0.5373134328358209,0.4626865671641791,0.1288557213930348,,Bronze
P0204,60,0.16666666666666666,0.4166666666666667,0.05,,,,,,333.3333333333333,133.33333333333334,0.5666666666666667,1091.3880564764347,2.65,0.5,0.5666666666666667,0.55,0.5,0.40555555555555556,0.21111111111111114,,0.5,0.55,0.17055555555555557,,Bronze
P0205,67,0.22388059701492538,0.3582089552238806,0.05970149253731343,,,,,,343.2835820895522,238.80597014925374,0.40298507462686567,1107.1800264182702,2.2686567164179103,0.44776119402985076,0.373134328358209,0.5671641791044776,0.6716417910447762,0.49751243781094523,0.21393034825870647,,0.6716417910447762,0.5671641791044776,0.16417910447761194,,Bronze
P0206,52,0.19230769230769232,0.38461538461538464,0.019230769230769232,,,,,,403.84615384615387,153.84615384615387,0.4423076923076923,1104.98894375173,2.3846153846153846,0.4230769230769231,0.5192307692307693,0.4423076923076923,0.5384615384615384,0.5705128205128205,0.19871794871794876,,0.5384615384615384,0.4423076923076923,0.14166666666666672,,Bronze
P0207,55,0.23636363636363636,0.38181818181818183,0.0,,,,,,418.18181818181813,200.0,0.45454545454545453,1104.057991228109,2.690909090909091,0.5272727272727272,0.4909090909090909,0.5272727272727272,0.45454545454545453,0.4909090909090909,0.20606060606060606,,0.45454545454545453,0.5272727272727272,0.15696969696969695,,Bronze
P0208,63,0.20634920634920634,0.38095238095238093,0.015873015873015872,,,,,,396.8253968253968,190.47619047619045,0.6031746031746031,1095.4658328463825,2.8253968253968256,0.5238095238095238,0.5873015873015873,0.5079365079365079,0.5396825396825397,0.49206349206349204,0.20105820105820102,,0.5396825396825397,0.5079365079365079,0.15185185185185182,,Bronze
P0209,60,0.23333333333333334,0.4,0.03333333333333333,,,,,,300.0,266.6666666666667,0.5333333333333333,1079.8106290013513,2.216666666666667,0.5666666666666667,0.6333333333333333,0.5666666666666667,0.5333333333333333,0.5277777777777778,0.2222222222222222,,0.5333333333333333,0.5666666666666667,0.16944444444444443,,Bronze
P0210,68,0.22058823529411764,0.35294117647058826,0.029411764705882353,,,,,,411.7647058823529,250.0,0.45588235294117646,1111.5936972697716,2.6029411764705883,0.45588235294117646,0.4852941176470588,0.6029411764705882,0.4264705882352941,0.534313725490196,0.20098039215686272,,0.4264705882352941,0.6029411764705882,0.1475490196078431,,Bronze
P0211,68,0.27941176470588236,0.4264705882352941,0.029411764705882353,,,,,,441.1764705882353,235.2941176470588,0.4852941176470588,1090.0265347884924,2.5,0.5294117647058824,0.5,0.5735294117647058,0.5,0.4509803921568627,0.24509803921568626,,0.5,0.5735294117647058,0.19999999999999998,,Bronze
P0212,68,0.14705882352941177,0.4117647058823529,0.014705882352941176,,,,,,323.5294117647059,161.76470588235296,0.5147058823529411,1080.4308966942563,2.5,0.5294117647058824,0.45588235294117646,0.4117647058823529,0.47058823529411764,0.5,0.19117647058823528,,0.47058823529411764,0.4117647058823529,0.1411764705882353,,Bronze
P0213,61,0.16393442622950818,0.45901639344262296,0.01639344262295082,,,,,,491.8032786885246,163.93442622950818,0.3442622950819672,1122.166459812408,2.2950819672131146,0.5737704918032787,0.5901639344262295,0.47540983606557374,0.4262295081967213,0.5300546448087431,0.21311475409836067,,0.4262295081967213,0.47540983606557374,0.16010928961748636,,Bronze
P0214,70,0.17142857142857143,0.4,0.04285714285714286,,,,,,485.7142857142857,200.0,0.6142857142857143,1098.3859009431592,2.5428571428571427,0.6,0.4857142857142857,0.45714285714285713,0.5571428571428572,0.4333333333333333,0.20476190476190473,,0.5571428571428572,0.45714285714285713,0.1614285714285714,,Bronze
P0215,72,0.2222222222222222,0.3194444444444444,0.0,,,,,,236.11111111111111,208.33333333333334,0.4444444444444444,1087.296144937495,2.375,0.5277777777777778,0.4583333333333333,0.5,0.4583333333333333,0.5046296296296295,0.18055555555555555,,0.4583333333333333,0.5,0.1300925925925926,,Bronze
P0216,64,0.109375,0.40625,0.03125,,,,,,390.625,203.125,0.46875,1089.5983091800383,2.359375,0.46875,0.46875,0.5,0.515625,0.5104166666666666,0.18229166666666666,,0.515625,0.5,0.13124999999999998,,Bronze
P0217,60,0.16666666666666666,0.3333333333333333,0.016666666666666666,,,,,,483.3333333333333,300.0,0.38333333333333336,1097.6820094172458,2.3833333333333333,0.4666666666666667,0.5666666666666667,0.48333333333333334,0.4666666666666667,0.47777777777777775,0.17222222222222225,,0.4666666666666667,0.48333333333333334,0.12444444444444447,,Bronze
P0218,72,0.20833333333333334,0.4305555555555556,0.013888888888888888,,,,,,319.4444444444444,194.44444444444446,0.4027777777777778,1101.2579250828132,2.361111111111111,0.5277777777777778,0.5138888888888888,0.5416666666666666,0.4444444444444444,0.5046296296296295,0.2175925925925926,,0.4444444444444444,0.5416666666666666,0.16712962962962963,,Bronze
P0219,65,0.26153846153846155,0.3230769230769231,0.015384615384615385,,,,,,415.3846153846154,138.46153846153848,0.5076923076923077,1105.2199105851032,2.0615384615384613,0.5230769230769231,0.5076923076923077,0.5076923076923077,0.5230769230769231,0.5179487179487179,0.20000000000000004,,0.5230769230769231,0.5076923076923077,0.14820512820512824,,Bronze
P0220,50,0.24,0.22,0.0,,,,,,180.0,260.0,0.5,1112.4158512577178,1.98,0.48,0.56,0.54,0.42,0.4333333333333333,0.15333333333333332,,0.42,0.54,0.10999999999999999,,Bronze
P0221,83,0.18072289156626506,0.4578313253012048,0.0,,,,,,481.9277108433735,277.10843373493975,0.3855421686746988,1093.5520450169063,2.2650602409638556,0.6024096385542169,0.6024096385542169,0.4819277108433735,0.5421686746987951,0.4899598393574297,0.21285140562248994,,0.5421686746987951,0.4819277108433735,0.16385542168674697,,Bronze
P0222,67,0.16417910447761194,0.4925373134328358,0.04477611940298507,,,,,,537.3134328358209,149.25373134328356,0.5970149253731343,1104.6683159152503,2.4477611940298507,0.5671641791044776,0.5223880597014925,0.5074626865671642,0.4925373134328358,0.4427860696517413,0.2338308457711443,,0.4925373134328358,0.5074626865671642,0.18955223880597016,,Bronze
P0223,54,0.2222222222222222,0.37037037037037035,0.018518518518518517,,,,,,388.8888888888889,111.1111111111111,0.6481481481481481,1098.1692941095714,2.2962962962962963,0.46296296296296297,0.4074074074074074,0.5,0.5185185185185185,0.4691358024691358,0.2037037037037037,,0.5185185185185185,0.5,0.1567901234567901,,Bronze
P0224,51,0.13725490196078433,0.43137254901960786,0.0,,,,,,372.54901960784315,156.86274509803923,0.43137254901960786,1096.3652965170659,2.2745098039215685,0.49019607843137253,0.49019607843137253,0.5882352941176471,0.6274509803921569,0.5424836601307189,0.1895424836601307,,0.6274509803921569,0.5882352941176471,0.13529411764705881,,Bronze
P0225,57,0.21052631578947367,0.43859649122807015,0.07017543859649122,,,,,,350.8771929824561,298.2456140350877,0.47368421052631576,1113.1030205232737,2.3508771929824563,0.543859649122807,0.5263157894736842,0.49122807017543857,0.45614035087719296,0.5789473684210527,0.23976608187134504,,0.45614035087719296,0.49122807017543857,0.18187134502923977,,Bronze
P0226,62,0.20967741935483872,0.3548387096774194,0.016129032258064516,,,,,,274.19354838709677,387.09677419354836,0.5645161290322581,1117.77468731066,2.4516129032258065,0.45161290322580644,0.27419354838709675,0.4838709677419355,0.5483870967741935,0.4247311827956989,0.19354838709677422,,0.5483870967741935,0.4838709677419355,0.15107526881720432,,Bronze
P0227,63,0.20634920634920634,0.38095238095238093,0.0,,,,,,412.69841269841265,190.47619047619045,0.5714285714285714,1087.9220806118765,2.634920634920635,0.5396825396825397,0.4603174603174603,0.4603174603174603,0.5555555555555556,0.5026455026455026,0.19576719576719573,,0.5555555555555556,0.4603174603174603,0.14550264550264547,,Bronze
P0228,63,0.2857142857142857,0.3492063492063492,0.015873015873015872,,,,,,412.69841269841265,142.85714285714286,0.4444444444444444,1096.7348466255285,2.5238095238095237,0.5238095238095238,0.5079365079365079,0.5555555555555556,0.4444444444444444,0.4656084656084656,0.2169312169312169,,0.4444444444444444,0.5555555555555556,0.17037037037037034,,Bronze
P0229,69,0.17391304347826086,0.3333333333333333,0.014492753623188406,,,,,,405.7971014492754,144.92753623188406,0.4782608695652174,1097.0156246650724,2.5942028985507246,0.4782608695652174,0.5797101449275363,0.43478260869565216,0.4927536231884058,0.4782608695652174,0.17391304347826086,,0.4927536231884058,0.43478260869565216,0.12608695652173912,,Bronze
P0230,46,0.17391304347826086,0.41304347826086957,0.06521739130434782,,,,,,369.5652173913043,173.91304347826087,0.41304347826086957,1098.7330981077937,2.3043478260869565,0.41304347826086957,0.5652173913043478,0.5,0.4782608695652174,0.4782608695652174,0.21739130434782605,,0.4782608695652174,0.5,0.1695652173913043,,Bronze
P0231,59,0.13559322033898305,0.3728813559322034,0.05084745762711865,,,,,,406.7796610169492,152.54237288135593,0.5084745762711864,1082.7437333243543,2.559322033898305,0.3898305084745763,0.4745762711864407,0.4745762711864407,0.5254237288135594,0.4576271186440678,0.18644067796610167,,0.5254237288135594,0.4745762711864407,0.1406779661016949,,Bronze
P0232,69,0.14492753623188406,0.37681159420289856,0.014492753623188406,,,,,,391.304347826087,217.3913043478261,0.5217391304347826,1105.1093576255794,2.2318840579710146,0.4927536231884058,0.43478260869565216,0.5507246376811594,0.5217391304347826,0.5169082125603864,0.178743961352657,,0.5217391304347826,0.5507246376811594,0.12705314009661833,,Bronze
P0233,56,0.125,0.30357142857142855,0.017857142857142856,,,,,,375.0,160.71428571428572,0.48214285714285715,1107.306685024794,2.1785714285714284,0.3392857142857143,0.5357142857142857,0.5178571428571429,0.5535714285714286,0.4642857142857143,0.1488095238095238,,0.5535714285714286,0.5178571428571429,0.10238095238095238,,Bronze
P0234,65,0.15384615384615385,0.3384615384615385,0.015384615384615385,,,,,,415.3846153846154,384.61538461538464,0.5230769230769231,1116.466541417604,2.5384615384615383,0.46153846153846156,0.5692307692307692,0.5076923076923077,0.5384615384615384,0.5128205128205128,0.1692307692307692,,0.5384615384615384,0.5076923076923077,0.11794871794871793,,Bronze
P0235,56,0.21428571428571427,0.30357142857142855,0.03571428571428571,,,,,,553.5714285714286,160.71428571428572,0.5892857142857143,1092.168969752402,2.4642857142857144,0.5714285714285714,0.6071428571428571,0.44642857142857145,0.4642857142857143,0.494047619047619,0.1845238095238095,,0.4642857142857143,0.44642857142857145,0.1351190476190476,,Bronze
P0236,66,0.10606060606060606,0.3484848484848485,0.045454545454545456,,,,,,393.93939393939394,378.7878787878788,0.3939393939393939,1090.8187267350315,2.1666666666666665,0.5303030303030303,0.5,0.3939393939393939,0.45454545454545453,0.45959595959595956,0.16666666666666666,,0.45454545454545453,0.3939393939393939,0.12070707070707071,,Bronze
P0237,50,0.12,0.36,0.02,,,,,,340.0,220.0,0.54,1097.0897164803396,2.3,0.5,0.6,0.56,0.48,0.48666666666666664,0.16666666666666666,,0.48,0.56,0.118,,Bronze
P0238,66,0.24242424242424243,0.3484848484848485,0.06060606060606061,,,,,,500.0,303.03030303030306,0.45454545454545453,1094.602242623503,2.4242424242424243,0.5303030303030303,0.48484848484848486,0.42424242424242425,0.5606060606060606,0.5707070707070707,0.2171717171717172,,0.5606060606060606,0.42424242424242425,0.16010101010101013,,Bronze
P0239,49,0.24489795918367346,0.3469387755102041,0.0,,,,,,306.12244897959187,285.7142857142857,0.5102040816326531,1076.793081977943,2.5918367346938775,0.3877551020408163,0.4897959183673469,0.46938775510204084,0.40816326530612246,0.5442176870748299,0.19727891156462585,,0.40816326530612246,0.46938775510204084,0.14285714285714285,,Bronze
P0240,75,0.17333333333333334,0.4266666666666667,0.05333333333333334,,,,,,400.0,133.33333333333334,0.6,1101.0078391954041,2.6666666666666665,0.4266666666666667,0.4666666666666667,0.4533333333333333,0.56,0.4977777777777777,0.21777777777777782,,0.56,0.4533333333333333,0.16800000000000004,,Bronze
P0241,54,0.1111111111111111,0.35185185185185186,0.018518518518518517,,,,,,296.2962962962963,203.7037037037037,0.42592592592592593,1101.6895540132152,2.574074074074074,0.6111111111111112,0.42592592592592593,0.5370370370370371,0.6111111111111112,0.5246913580246914,0.16049382716049385,,0.6111111111111112,0.5370370370370371,0.1080246913580247,,Bronze
P0242,56,0.08928571428571429,0.35714285714285715,0.03571428571428571,,,,,,267.85714285714283,107.14285714285714,0.48214285714285715,1074.7608276310104,2.482142857142857,0.5178571428571429,0.48214285714285715,0.42857142857142855,0.48214285714285715,0.5892857142857143,0.16071428571428573,,0.48214285714285715,0.42857142857142855,0.10178571428571428,,Bronze
P0243,56,0.30357142857142855,0.3392857142857143,0.017857142857142856,,,,,,375.0,160.71428571428572,0.5357142857142857,1106.7145510840198,2.5535714285714284,0.44642857142857145,0.4642857142857143,0.5178571428571429,0.5178571428571429,0.5535714285714286,0.22023809523809523,,0.5178571428571429,0.5178571428571429,0.16488095238095238,,Bronze
P0244,68,0.17647058823529413,0.3235294117647059,0.04411764705882353,,,,,,470.5882352941176,338.2352941176471,0.4411764705882353,1102.7691860739947,2.6911764705882355,0.5147058823529411,0.4264705882352941,0.5294117647058824,0.5588235294117647,0.5392156862745098,0.18137254901960784,,0.5588235294117647,0.5294117647058824,0.12745098039215685,,Bronze
P0245,64,0.203125,0.3125,0.015625,,,,,,500.0,171.875,0.484375,1106.7018684322452,2.78125,0.578125,0.4375,0.5,0.515625,0.49479166666666663,0.17708333333333334,,0.515625,0.5,0.12760416666666669,,Bronze
P0246,73,0.1917808219178082,0.4246575342465753,0.0273972602739726,,,,,,383.5616438356164,150.6849315068493,0.5205479452054794,1095.0222824272514,2.5205479452054793,0.4794520547945205,0.4520547945205479,0.5342465753424658,0.547945205479452,0.4794520547945205,0.21461187214611874,,0.547945205479452,0.5342465753424658,0.16666666666666669,,Bronze
P0247,46,0.17391304347826086,0.3695652173913043,0.0,,,,,,239.13043478260872,195.6521739130435,0.2826086956521739,1094.3173360331891,2.260869565217391,0.5,0.45652173913043476,0.5,0.391304347826087,0.5507246376811594,0.18115942028985507,,0.391304347826087,0.5,0.12608695652173912,,Bronze
P0248,59,0.1864406779661017,0.4067796610169492,0.0,,,,,,322.03389830508473,220.33898305084745,0.4067796610169492,1111.2421328675937,2.711864406779661,0.3728813559322034,0.6101694915254238,0.5084745762711864,0.5423728813559322,0.5706214689265536,0.19774011299435026,,0.5423728813559322,0.5084745762711864,0.1406779661016949,,Bronze
P0249,63,0.19047619047619047,0.25396825396825395,0.015873015873015872,,,,,,365.07936507936506,238.09523809523807,0.49206349206349204,1104.671233521754,2.746031746031746,0.3968253968253968,0.49206349206349204,0.5396825396825397,0.5079365079365079,0.4973544973544973,0.15343915343915343,,0.5079365079365079,0.5396825396825397,0.10370370370370369,,Bronze
P0250,75,0.24,0.37333333333333335,0.05333333333333334,,,,,,466.6666666666667,160.0,0.5066666666666667,1096.5878306475543,2.6133333333333333,0.48,0.48,0.5333333333333333,0.5066666666666667,0.5244444444444445,0.2222222222222222,,0.5066666666666667,0.5333333333333333,0.16977777777777775,,Bronze
