Provider_ID,Members,BP_Control_Rate,A1c_Control_Rate,LDL_Control_Rate,Avg_PMPM,ER_Visits_per_1000,Admit_Rate_per_1000,Readmission_Rate,BPD_Closure,CBP_Closure,COA_Closure,GSD_Closure,LSC_Closure,PPC_Closure,TRC_Closure,WCC_Closure,Chronic_Score,Preventive_Score,Care_Coordination_Score,Behavioral_Score,Composite_VBC_Score,Provider_Tier
P0242,59,0.5084745762711864,0.7627118644067796,0.2542372881355932,855.8386075346679,355.9322033898305,237.28813559322035,0.3728813559322034,0.4,0.4666666666666667,0.42105263157894735,0.4473684210526316,0.45714285714285713,0.45454545454545453,0.5,0.7027027027027027,0.5084745762711864,0.4952245478561268,0.4772727272727273,0.4473684210526316,0.4863029674715669,Bronze
P0141,53,0.49056603773584906,0.660377358490566,0.16981132075471697,842.7814294697732,415.09433962264154,188.67924528301887,0.49056603773584906,0.47058823529411764,0.45161290322580644,0.5428571428571428,0.6111111111111112,0.5142857142857142,0.5,0.38095238095238093,0.4,0.440251572327044,0.48193277310924365,0.44047619047619047,0.6111111111111112,0.48613913993270264,Bronze
P0209,50,0.48,0.7,0.18,860.1398507179183,480.0,160.0,0.46,0.6896551724137931,0.6428571428571429,0.3939393939393939,0.5,0.5,0.39473684210526316,0.4864864864864865,0.6,0.4533333333333333,0.5458986415882968,0.44061166429587484,0.5,0.48604061917056474,Bronze
P0221,70,0.5285714285714286,0.6857142857142857,0.17142857142857143,837.2743590590982,314.2857142857143,171.42857142857142,0.44285714285714284,0.6086956521739131,0.4375,0.4418604651162791,0.5,0.5813953488372093,0.4318181818181818,0.5,0.44,0.461904761904762,0.5179878665318504,0.46590909090909094,0.5,0.4860279446202602,Bronze
P0088,64,0.5625,0.75,0.21875,827.2689034913221,421.875,187.5,0.515625,0.5384615384615384,0.5263157894736842,0.5227272727272727,0.38095238095238093,0.6938775510204082,0.3333333333333333,0.5897435897435898,0.44680851063829785,0.5104166666666666,0.5504687182118793,0.46153846153846156,0.38095238095238093,0.48596274293082803,Bronze
P0142,52,0.5576923076923077,0.7115384615384616,0.07692307692307693,850.260914397491,326.9230769230769,173.07692307692307,0.5769230769230769,0.6111111111111112,0.5,0.5405405405405406,0.4838709677419355,0.36363636363636365,0.48717948717948717,0.5862068965517241,0.45,0.4487179487179487,0.4913220038220038,0.5366931918656056,0.4838709677419355,0.4852727365814129,Bronze
P0154,57,0.49122807017543857,0.7017543859649122,0.19298245614035087,855.2662768308821,543.859649122807,385.96491228070175,0.5614035087719298,0.38095238095238093,0.6842105263157895,0.5,0.475,0.4722222222222222,0.5789473684210527,0.5675675675675675,0.46511627906976744,0.4619883040935672,0.45457272056109266,0.5732574679943101,0.475,0.48476811266590947,Bronze
P0064,69,0.5217391304347826,0.6231884057971014,0.14492753623188406,855.926524045603,434.7826086956522,260.8695652173913,0.5652173913043478,0.5576923076923077,0.48936170212765956,0.47619047619047616,0.5476190476190477,0.4222222222222222,0.5555555555555556,0.5106382978723404,0.40425531914893614,0.429951690821256,0.46509008131348556,0.533096926713948,0.5476190476190477,0.48395295869717697,Bronze
P0226,53,0.5094339622641509,0.7358490566037735,0.1320754716981132,852.4529861466466,509.4339622641509,188.67924528301887,0.41509433962264153,0.48484848484848486,0.625,0.48484848484848486,0.525,0.5,0.36363636363636365,0.5365853658536586,0.5588235294117647,0.45911949685534587,0.5071301247771836,0.4501108647450111,0.525,0.48393684688032435,Bronze
P0143,67,0.47761194029850745,0.7014925373134329,0.208955223880597,859.4754133991134,447.76119402985074,208.955223880597,0.43283582089552236,0.5714285714285714,0.38636363636363635,0.5531914893617021,0.4318181818181818,0.5102040816326531,0.44680851063829785,0.5,0.5714285714285714,0.4626865671641791,0.5515631784628745,0.4734042553191489,0.4318181818181818,0.4835418788896083,Bronze
P0091,42,0.5,0.7857142857142857,0.19047619047619047,829.0426188723412,476.19047619047615,119.04761904761904,0.5714285714285714,0.3870967741935484,0.4,0.43478260869565216,0.5333333333333333,0.47619047619047616,0.5517241379310345,0.4482758620689655,0.4074074074074074,0.49206349206349204,0.426369316621771,0.5,0.5333333333333333,0.4835103927810801,Bronze
P0139,72,0.4166666666666667,0.75,0.1527777777777778,841.1293318979942,180.55555555555554,125.0,0.5,0.47058823529411764,0.6086956521739131,0.52,0.5490196078431373,0.5909090909090909,0.4358974358974359,0.43636363636363634,0.5,0.4398148148148149,0.5203743315508021,0.4361305361305361,0.5490196078431373,0.48347558236970006,Bronze
P0033,55,0.5636363636363636,0.6909090909090909,0.12727272727272726,858.4549988560717,345.45454545454544,290.9090909090909,0.4727272727272727,0.5526315789473685,0.5405405405405406,0.5526315789473685,0.4117647058823529,0.59375,0.5882352941176471,0.3548387096774194,0.5777777777777777,0.4606060606060605,0.5691977339181287,0.4715370018975332,0.4117647058823529,0.4834296464469926,Bronze
P0087,67,0.5671641791044776,0.7164179104477612,0.1791044776119403,822.4001809874478,507.4626865671642,223.88059701492537,0.5970149253731343,0.5454545454545454,0.5416666666666666,0.5555555555555556,0.5319148936170213,0.43902439024390244,0.4883720930232558,0.32558139534883723,0.4489795918367347,0.48756218905472637,0.49725352077268453,0.4069767441860465,0.5319148936170213,0.48302921387447767,Bronze
P0077,54,0.5,0.6851851851851852,0.12962962962962962,840.9457609399399,277.77777777777777,203.7037037037037,0.5,0.5128205128205128,0.4166666666666667,0.4411764705882353,0.5757575757575758,0.46875,0.5263157894736842,0.35135135135135137,0.5675675675675675,0.43827160493827155,0.4975786377440789,0.4388335704125178,0.5757575757575758,0.4824871613826078,Bronze
P0002,64,0.4375,0.75,0.140625,836.464357306224,359.375,218.75,0.40625,0.5,0.4489795918367347,0.43243243243243246,0.4722222222222222,0.5,0.5238095238095238,0.5454545454545454,0.55,0.4427083333333333,0.4956081081081081,0.5346320346320346,0.4722222222222222,0.4818077883077883,Bronze
P0204,65,0.5076923076923077,0.7384615384615385,0.16923076923076924,861.6847510493917,538.4615384615385,200.0,0.46153846153846156,0.42857142857142855,0.46511627906976744,0.5,0.45454545454545453,0.41025641025641024,0.5526315789473685,0.6,0.43478260869565216,0.47179487179487184,0.44340261188087277,0.5763157894736842,0.45454545454545453,0.48129933910483114,Bronze
P0043,65,0.4307692307692308,0.7846153846153846,0.15384615384615385,844.1306111129508,446.1538461538462,200.0,0.47692307692307695,0.5,0.5581395348837209,0.5365853658536586,0.475,0.4583333333333333,0.4782608695652174,0.6046511627906976,0.38636363636363635,0.4564102564102564,0.4703205838876571,0.5414560161779576,0.475,0.4810322487754175,Bronze
P0119,62,0.532258064516129,0.7741935483870968,0.16129032258064516,840.4745989868504,451.61290322580646,161.29032258064515,0.45161290322580644,0.5,0.5116279069767442,0.4722222222222222,0.4634146341463415,0.4375,0.3333333333333333,0.575,0.6,0.489247311827957,0.5024305555555556,0.4541666666666666,0.4634146341463415,0.48075595550310346,Bronze
P0027,59,0.5084745762711864,0.7796610169491526,0.1694915254237288,859.5597091338685,474.5762711864407,203.3898305084746,0.4915254237288136,0.5945945945945946,0.6086956521739131,0.47368421052631576,0.41935483870967744,0.525,0.42857142857142855,0.5135135135135135,0.5,0.4858757062146893,0.5233197012802276,0.471042471042471,0.41935483870967744,0.480089204297594,Bronze
P0113,63,0.5555555555555556,0.6984126984126984,0.14285714285714285,848.9548209354806,412.69841269841265,174.60317460317458,0.49206349206349204,0.6842105263157895,0.46153846153846156,0.5675675675675675,0.45454545454545453,0.42857142857142855,0.43243243243243246,0.43243243243243246,0.5111111111111111,0.4656084656084656,0.5478651583914742,0.43243243243243246,0.45454545454545453,0.47979253073989925,Bronze
P0095,68,0.5147058823529411,0.7205882352941176,0.16176470588235295,853.3053925436105,441.1764705882353,176.47058823529412,0.5,0.24489795918367346,0.4772727272727273,0.4523809523809524,0.5416666666666666,0.5,0.5111111111111111,0.5319148936170213,0.4888888888888889,0.465686274509804,0.4215419501133787,0.5215130023640662,0.5416666666666666,0.4796872876810299,Bronze
P0250,70,0.5285714285714286,0.7857142857142857,0.24285714285714285,867.7374964119944,342.85714285714283,157.14285714285714,0.6142857142857143,0.4807692307692308,0.41304347826086957,0.5714285714285714,0.4222222222222222,0.35714285714285715,0.475,0.5454545454545454,0.40425531914893614,0.5190476190476191,0.4533989946223989,0.5102272727272728,0.4222222222222222,0.4795368555794088,Bronze
P0131,52,0.6153846153846154,0.7307692307692307,0.19230769230769232,863.6684131436281,442.30769230769226,250.0,0.46153846153846156,0.5454545454545454,0.2727272727272727,0.45714285714285713,0.39285714285714285,0.6333333333333333,0.38095238095238093,0.59375,0.3548387096774194,0.5128205128205129,0.49769236140203876,0.48735119047619047,0.39285714285714285,0.47949809196180165,Bronze
P0172,51,0.49019607843137253,0.803921568627451,0.13725490196078433,842.6658166065102,450.98039215686276,156.86274509803923,0.43137254901960786,0.5142857142857142,0.5172413793103449,0.35294117647058826,0.45714285714285713,0.5,0.6060606060606061,0.4666666666666667,0.45714285714285713,0.477124183006536,0.4560924369747899,0.5363636363636364,0.45714285714285713,0.47908691961633143,Bronze
P0144,54,0.5370370370370371,0.7407407407407407,0.14814814814814814,847.9649699707389,500.0,129.62962962962962,0.35185185185185186,0.55,0.5151515151515151,0.5128205128205128,0.5476190476190477,0.5555555555555556,0.375,0.36585365853658536,0.42857142857142855,0.4753086419753086,0.5117368742368742,0.3704268292682927,0.5476190476190477,0.4789942655958916,Bronze
P0073,54,0.4074074074074074,0.7407407407407407,0.2037037037037037,835.719411430609,351.85185185185185,222.2222222222222,0.48148148148148145,0.5581395348837209,0.4883720930232558,0.4230769230769231,0.45161290322580644,0.4166666666666667,0.5,0.5641025641025641,0.5714285714285714,0.4506172839506173,0.4923279240139705,0.532051282051282,0.45161290322580644,0.478782186643527,Bronze
P0011,56,0.5178571428571429,0.7142857142857143,0.16071428571428573,852.3508335597987,375.0,267.85714285714283,0.6071428571428571,0.5806451612903226,0.40625,0.4883720930232558,0.5609756097560976,0.5625,0.32432432432432434,0.40540540540540543,0.42857142857142855,0.46428571428571436,0.5150221707212517,0.3648648648648649,0.5609756097560976,0.47794573129757156,Bronze
P0086,70,0.5714285714285714,0.7714285714285715,0.15714285714285714,839.1174949260477,271.4285714285714,171.42857142857142,0.4857142857142857,0.5,0.4782608695652174,0.34782608695652173,0.4489795918367347,0.5581395348837209,0.43902439024390244,0.5185185185185185,0.4772727272727273,0.5,0.47080958727824246,0.4787714543812105,0.4489795918367347,0.477376893681497,Bronze
P0227,56,0.42857142857142855,0.6785714285714286,0.17857142857142858,861.321480120932,392.85714285714283,196.42857142857142,0.5535714285714286,0.5588235294117647,0.32432432432432434,0.5833333333333334,0.425,0.4594594594594595,0.5428571428571428,0.5,0.5526315789473685,0.4285714285714286,0.5385619752879814,0.5214285714285714,0.425,0.47722592450920626,Bronze
P0137,62,0.4838709677419355,0.7580645161290323,0.22580645161290322,833.0316328332748,338.7096774193548,338.7096774193548,0.3709677419354839,0.4878048780487805,0.4166666666666667,0.5777777777777777,0.3829787234042553,0.5555555555555556,0.55,0.3939393939393939,0.5121951219512195,0.489247311827957,0.5333333333333333,0.471969696969697,0.3829787234042553,0.4768821571930701,Bronze
P0249,67,0.6417910447761194,0.7611940298507462,0.208955223880597,856.1157137254578,298.5074626865671,179.1044776119403,0.47761194029850745,0.4523809523809524,0.5416666666666666,0.5348837209302325,0.4222222222222222,0.4666666666666667,0.37209302325581395,0.45652173913043476,0.5111111111111111,0.5373134328358209,0.49126061277224065,0.4143073811931244,0.4222222222222222,0.4767991907667594,Bronze
P0169,61,0.4918032786885246,0.7213114754098361,0.18032786885245902,850.4244566974589,377.04918032786884,32.786885245901644,0.4426229508196721,0.4883720930232558,0.5384615384615384,0.47619047619047616,0.4523809523809524,0.5405405405405406,0.6136363636363636,0.358974358974359,0.5,0.4644808743169399,0.5012757774385681,0.4863053613053613,0.4523809523809524,0.4767283602014826,Bronze
P0035,47,0.5106382978723404,0.723404255319149,0.19148936170212766,858.6886402923551,425.531914893617,191.48936170212767,0.40425531914893614,0.6451612903225806,0.5,0.5,0.3333333333333333,0.5555555555555556,0.5428571428571428,0.5142857142857142,0.4444444444444444,0.47517730496453897,0.5362903225806451,0.5285714285714285,0.3333333333333333,0.4745989802921855,Bronze
P0114,50,0.52,0.74,0.26,850.916823956593,380.0,180.0,0.46,0.6071428571428571,0.5,0.40625,0.4358974358974359,0.4857142857142857,0.37142857142857144,0.4482758620689655,0.5454545454545454,0.5066666666666667,0.5111404220779221,0.4098522167487685,0.4358974358974359,0.47440258204439245,Bronze
P0238,63,0.4603174603174603,0.7142857142857143,0.14285714285714285,855.2925694047539,333.3333333333333,126.98412698412697,0.5396825396825397,0.475,0.4444444444444444,0.375,0.47619047619047616,0.5111111111111111,0.5121951219512195,0.5365853658536586,0.5476190476190477,0.43915343915343913,0.4771825396825397,0.524390243902439,0.47619047619047616,0.47425635565879465,Bronze
P0239,53,0.3018867924528302,0.6981132075471698,0.1320754716981132,857.391404135486,396.22641509433964,94.33962264150944,0.5660377358490566,0.5,0.3684210526315789,0.5,0.5757575757575758,0.46875,0.5,0.4888888888888889,0.5185185185185185,0.3773584905660377,0.49681712962962965,0.49444444444444446,0.5757575757575758,0.4739039173178325,Bronze
P0030,68,0.4852941176470588,0.7205882352941176,0.11764705882352941,862.0767959937959,352.94117647058823,205.88235294117646,0.45588235294117646,0.5,0.4772727272727273,0.3902439024390244,0.3695652173913043,0.6041666666666666,0.6326530612244898,0.5294117647058824,0.5238095238095238,0.4411764705882353,0.5045550232288037,0.581032412965186,0.3695652173913043,0.47257140316359847,Bronze
P0080,60,0.5166666666666667,0.6833333333333333,0.18333333333333332,873.7224375642795,466.6666666666667,350.0,0.5,0.47058823529411764,0.3333333333333333,0.5454545454545454,0.4,0.627906976744186,0.5238095238095238,0.3191489361702128,0.6428571428571429,0.4611111111111112,0.5717017250874981,0.4214792299898683,0.4,0.47192788457802876,Bronze
P0109,74,0.4864864864864865,0.6351351351351351,0.2702702702702703,851.6487097415244,445.94594594594594,175.67567567567568,0.4864864864864865,0.37142857142857144,0.5490196078431373,0.56,0.46938775510204084,0.43636363636363634,0.4146341463414634,0.4782608695652174,0.6363636363636364,0.4639639639639639,0.5010389610389611,0.44644750795334043,0.46938775510204084,0.47192643017045377,Bronze
P0125,63,0.5079365079365079,0.7142857142857143,0.14285714285714285,856.8837439459903,444.4444444444444,190.47619047619045,0.5079365079365079,0.4666666666666667,0.5384615384615384,0.46511627906976744,0.5135135135135135,0.4634146341463415,0.45652173913043476,0.4418604651162791,0.5116279069767442,0.45502645502645506,0.47670637171487995,0.4491911021233569,0.5135135135135135,0.47162717281600613,Bronze
P0201,58,0.5862068965517241,0.7931034482758621,0.1724137931034483,868.9791766641162,396.55172413793105,155.17241379310346,0.5344827586206896,0.5555555555555556,0.475,0.42105263157894735,0.39473684210526316,0.48717948717948717,0.45714285714285713,0.4444444444444444,0.4888888888888889,0.5172413793103449,0.48816914080071977,0.45079365079365075,0.39473684210526316,0.47131069938329473,Bronze
P0133,57,0.5087719298245614,0.7719298245614035,0.12280701754385964,844.2603075251138,438.59649122807014,333.3333333333333,0.5614035087719298,0.55,0.4722222222222222,0.45454545454545453,0.42424242424242425,0.4473684210526316,0.5121951219512195,0.4888888888888889,0.5,0.4678362573099415,0.48797846889952157,0.5005420054200542,0.42424242424242425,0.47129845956354305,Bronze
P0121,65,0.49230769230769234,0.676923076923077,0.23076923076923078,851.4080641345279,338.46153846153845,200.0,0.5076923076923077,0.43902439024390244,0.43902439024390244,0.4318181818181818,0.4186046511627907,0.5111111111111111,0.6046511627906976,0.5476190476190477,0.375,0.46666666666666673,0.43923842079329883,0.5761351052048727,0.4186046511627907,0.47126804242898973,Bronze
P0104,56,0.6071428571428571,0.7142857142857143,0.125,855.867160051235,303.57142857142856,125.0,0.4107142857142857,0.3888888888888889,0.4117647058823529,0.5882352941176471,0.48484848484848486,0.4444444444444444,0.47058823529411764,0.46153846153846156,0.3870967741935484,0.48214285714285715,0.4521663504111322,0.4660633484162896,0.48484848484848486,0.47107465905378626,Bronze
P0185,46,0.5652173913043478,0.782608695652174,0.2391304347826087,853.4517775581791,543.4782608695651,195.6521739130435,0.5652173913043478,0.56,0.5294117647058824,0.5,0.45161290322580644,0.42857142857142855,0.4444444444444444,0.3,0.46153846153846156,0.5289855072463768,0.4875274725274725,0.37222222222222223,0.45161290322580644,0.4705500797161386,Bronze
P0210,56,0.4642857142857143,0.7142857142857143,0.25,838.2561869945669,410.7142857142857,285.7142857142857,0.5714285714285714,0.5263157894736842,0.5625,0.3888888888888889,0.5151515151515151,0.36363636363636365,0.4318181818181818,0.46153846153846156,0.5,0.4761904761904762,0.44471026049973417,0.44667832167832167,0.5151515151515151,0.4692657926868453,Bronze
P0184,69,0.5942028985507246,0.6956521739130435,0.21739130434782608,848.0748176318225,318.8405797101449,130.43478260869566,0.5217391304347826,0.4489795918367347,0.28888888888888886,0.45652173913043476,0.4230769230769231,0.38095238095238093,0.425531914893617,0.5227272727272727,0.5555555555555556,0.5024154589371981,0.46050231686877646,0.47412959381044484,0.4230769230769231,0.46915489896063434,Bronze
P0216,42,0.5238095238095238,0.7619047619047619,0.19047619047619047,821.6451253767393,309.5238095238095,166.66666666666666,0.5952380952380952,0.39285714285714285,0.3793103448275862,0.4482758620689655,0.5357142857142857,0.4642857142857143,0.5,0.32,0.4444444444444444,0.49206349206349204,0.43746579091406673,0.41000000000000003,0.5357142857142857,0.4690935960591133,Bronze
P0213,57,0.5614035087719298,0.7368421052631579,0.12280701754385964,847.3244722810965,491.2280701754386,263.1578947368421,0.5789473684210527,0.5294117647058824,0.4838709677419355,0.2727272727272727,0.5128205128205128,0.48717948717948717,0.47619047619047616,0.5121951219512195,0.358974358974359,0.47368421052631576,0.4120732208967503,0.49419279907084784,0.5128205128205128,0.4683621115977833,Bronze
P0075,65,0.5230769230769231,0.7846153846153846,0.12307692307692308,827.2312702043685,369.2307692307692,215.3846153846154,0.5384615384615384,0.5,0.5,0.5227272727272727,0.5208333333333334,0.4,0.45454545454545453,0.38095238095238093,0.40476190476190477,0.47692307692307695,0.4568722943722944,0.41774891774891776,0.5208333333333334,0.4682560772560773,Bronze
P0058,55,0.43636363636363634,0.6727272727272727,0.16363636363636364,850.8074088247105,436.3636363636363,218.18181818181816,0.4,0.5862068965517241,0.4473684210526316,0.5142857142857142,0.5405405405405406,0.42857142857142855,0.4838709677419355,0.45454545454545453,0.3333333333333333,0.42424242424242425,0.4655993431855501,0.46920821114369504,0.5405405405405406,0.4680751421863769,Bronze
P0024,63,0.5079365079365079,0.746031746031746,0.2222222222222222,874.9138717067351,587.3015873015873,269.8412698412698,0.5396825396825397,0.425,0.4772727272727273,0.5853658536585366,0.3170731707317073,0.5476190476190477,0.40476190476190477,0.6041666666666666,0.5263157894736842,0.4920634920634921,0.5210751726878171,0.5044642857142857,0.3170731707317073,0.4676688571021049,Bronze
P0044,58,0.5,0.6896551724137931,0.27586206896551724,858.4405613850778,344.82758620689657,172.41379310344828,0.6551724137931034,0.41935483870967744,0.4117647058823529,0.38636363636363635,0.42105263157894735,0.375,0.48717948717948717,0.575,0.5384615384615384,0.48850574712643685,0.429795003383713,0.5310897435897436,0.42105263157894735,0.46709291506163764,Bronze
P0168,69,0.4782608695652174,0.6811594202898551,0.2028985507246377,873.7030698675328,420.28985507246375,173.91304347826087,0.5507246376811594,0.5102040816326531,0.4489795918367347,0.4782608695652174,0.4222222222222222,0.3333333333333333,0.46938775510204084,0.5675675675675675,0.5813953488372093,0.45410628019323673,0.4757984083421033,0.5184776613348042,0.4222222222222222,0.46667754070903,Bronze
P0082,66,0.48484848484848486,0.6666666666666666,0.13636363636363635,835.8336794099567,424.24242424242425,257.57575757575756,0.5606060606060606,0.5853658536585366,0.4666666666666667,0.4883720930232558,0.4186046511627907,0.65,0.5609756097560976,0.3888888888888889,0.4166666666666667,0.4292929292929292,0.5351011533371147,0.4749322493224932,0.4186046511627907,0.4659094404051863,Bronze
P0017,65,0.6,0.6615384615384615,0.18461538461538463,838.176318479916,569.2307692307692,307.69230769230774,0.4307692307692308,0.4444444444444444,0.5,0.35714285714285715,0.425,0.5227272727272727,0.5,0.5135135135135135,0.46153846153846156,0.48205128205128206,0.446463258963259,0.5067567567567568,0.425,0.46561747411747423,Bronze
P0007,58,0.6206896551724138,0.7931034482758621,0.1206896551724138,830.1451432269102,413.7931034482759,189.65517241379308,0.3620689655172414,0.5,0.4722222222222222,0.48484848484848486,0.3953488372093023,0.5217391304347826,0.45454545454545453,0.4,0.43902439024390244,0.5114942528735632,0.4864030013817925,0.42727272727272725,0.3953488372093023,0.4643953142028481,Bronze
P0102,63,0.4603174603174603,0.6825396825396826,0.19047619047619047,840.2233880731351,222.2222222222222,238.09523809523807,0.5396825396825397,0.5869565217391305,0.5365853658536586,0.358974358974359,0.5217391304347826,0.5263157894736842,0.40476190476190477,0.4222222222222222,0.45714285714285713,0.4444444444444444,0.48234738183250764,0.41349206349206347,0.5217391304347826,0.46432572792069365,Bronze
P0118,69,0.5942028985507246,0.6811594202898551,0.17391304347826086,852.2279277616498,405.7971014492754,217.3913043478261,0.5072463768115942,0.4489795918367347,0.54,0.4146341463414634,0.4666666666666667,0.38636363636363635,0.48,0.4888888888888889,0.45454545454545453,0.48309178743961345,0.42613070727182223,0.48444444444444446,0.4666666666666667,0.4641281922390088,Bronze
P0085,61,0.5081967213114754,0.7213114754098361,0.16393442622950818,849.7416825439549,377.04918032786884,196.72131147540983,0.45901639344262296,0.43478260869565216,0.4666666666666667,0.5652173913043478,0.4146341463414634,0.45652173913043476,0.5897435897435898,0.42857142857142855,0.41025641025641024,0.4644808743169399,0.4666945373467113,0.5091575091575091,0.4146341463414634,0.4640666813382945,Bronze
P0005,51,0.5294117647058824,0.6666666666666666,0.11764705882352941,869.407628893889,313.72549019607845,196.078431372549,0.5098039215686274,0.5483870967741935,0.7741935483870968,0.43243243243243246,0.45714285714285713,0.625,0.42424242424242425,0.5161290322580645,0.3548387096774194,0.43790849673202614,0.49016455972101136,0.4701857282502444,0.45714285714285713,0.46284251275475186,Bronze
P0183,55,0.5272727272727272,0.8,0.16363636363636364,860.6818124833104,363.6363636363636,181.8181818181818,0.4909090909090909,0.4473684210526316,0.6216216216216216,0.4634146341463415,0.5,0.3548387096774194,0.3939393939393939,0.34285714285714286,0.5909090909090909,0.4969696969696969,0.4641327139463708,0.3683982683982684,0.5,0.46266711661494053,Bronze
P0220,67,0.47761194029850745,0.7014925373134329,0.1791044776119403,832.6042519576565,283.5820895522388,253.7313432835821,0.6417910447761194,0.4634146341463415,0.4897959183673469,0.5813953488372093,0.44680851063829785,0.5555555555555556,0.36585365853658536,0.47368421052631576,0.46,0.45273631840796025,0.5150913846347767,0.4197689345314506,0.44680851063829785,0.4624166986222345,Bronze
P0010,59,0.4745762711864407,0.6949152542372882,0.1864406779661017,846.993676981635,372.8813559322034,118.64406779661017,0.559322033898305,0.5581395348837209,0.4634146341463415,0.3333333333333333,0.3953488372093023,0.4186046511627907,0.5348837209302325,0.5238095238095238,0.5853658536585366,0.4519774011299435,0.47386084325959543,0.5293466223698782,0.3953488372093023,0.46225289639010475,Bronze
P0149,50,0.28,0.74,0.08,835.5547575650459,500.0,180.0,0.44,0.53125,0.631578947368421,0.5428571428571428,0.42857142857142855,0.5675675675675675,0.5769230769230769,0.4864864864864865,0.5405405405405406,0.3666666666666667,0.5455538127413126,0.5317047817047817,0.42857142857142855,0.46214364295614296,Bronze
P0112,69,0.5507246376811594,0.7391304347826086,0.2028985507246377,870.3392980708592,507.24637681159425,217.3913043478261,0.4927536231884058,0.5416666666666666,0.46296296296296297,0.4666666666666667,0.36,0.5217391304347826,0.4473684210526316,0.40476190476190477,0.5490196078431373,0.4975845410628019,0.5197730179028133,0.42606516290726815,0.36,0.461976530734338,Bronze
P0056,71,0.5774647887323944,0.676056338028169,0.23943661971830985,854.6528171752216,436.61971830985914,267.6056338028169,0.6619718309859155,0.6666666666666666,0.5454545454545454,0.58,0.34146341463414637,0.5106382978723404,0.375,0.3469387755102041,0.56,0.49765258215962443,0.5793262411347517,0.360969387755102,0.34146341463414637,0.46194673428666,Bronze
P0214,47,0.5319148936170213,0.6595744680851063,0.19148936170212766,811.4149034268529,404.25531914893617,319.1489361702128,0.48936170212765956,0.5428571428571428,0.5,0.47058823529411764,0.47058823529411764,0.4838709677419355,0.27586206896551724,0.6,0.39285714285714285,0.4609929078014184,0.4725433721875847,0.4379310344827586,0.47058823529411764,0.4615337286643528,Bronze
P0022,62,0.6129032258064516,0.6935483870967742,0.1774193548387097,875.8700769397428,532.258064516129,225.80645161290323,0.5,0.625,0.5681818181818182,0.4634146341463415,0.4523809523809524,0.4,0.46808510638297873,0.37209302325581395,0.3409090909090909,0.49462365591397855,0.45733093126385804,0.42008906481939634,0.4523809523809524,0.46082623408642315,Bronze
P0231,70,0.5,0.6,0.08571428571428572,870.5559309103376,557.1428571428571,185.71428571428572,0.45714285714285713,0.45652173913043476,0.4090909090909091,0.4444444444444444,0.4222222222222222,0.4909090909090909,0.6086956521739131,0.45652173913043476,0.6521739130434783,0.3952380952380952,0.5110122968818621,0.532608695652174,0.4222222222222222,0.46052581717799107,Bronze
P0037,74,0.44594594594594594,0.6756756756756757,0.17567567567567569,868.1660943302112,472.97297297297297,310.8108108108108,0.4594594594594595,0.42592592592592593,0.6097560975609756,0.4888888888888889,0.42857142857142855,0.5106382978723404,0.5306122448979592,0.4915254237288136,0.48,0.4324324324324324,0.4763632781717888,0.5110688343133865,0.42857142857142855,0.4596881488434422,Bronze
P0156,55,0.509090909090909,0.8,0.14545454545454545,834.9507158604243,309.09090909090907,181.8181818181818,0.5272727272727272,0.40540540540540543,0.7741935483870968,0.5142857142857142,0.3125,0.5,0.5476190476190477,0.5277777777777778,0.4857142857142857,0.48484848484848486,0.47635135135135137,0.5376984126984128,0.3125,0.4585695760695761,Bronze
P0025,55,0.4,0.6909090909090909,0.21818181818181817,817.5990046672298,436.3636363636363,236.36363636363635,0.43636363636363634,0.5526315789473685,0.5833333333333334,0.45161290322580644,0.5,0.5641025641025641,0.3157894736842105,0.4864864864864865,0.4117647058823529,0.43636363636363634,0.49502793803952294,0.4011379800853485,0.5,0.4584717823044998,Bronze
P0207,64,0.546875,0.765625,0.1875,842.1064629829293,468.75,203.125,0.625,0.5,0.5365853658536586,0.45652173913043476,0.3404255319148936,0.4722222222222222,0.525,0.4523809523809524,0.46153846153846156,0.5,0.47257060572277965,0.48869047619047623,0.3404255319148936,0.45814297122345227,Bronze
P0023,60,0.5666666666666667,0.7333333333333333,0.18333333333333332,843.3477073299387,333.3333333333333,183.33333333333331,0.38333333333333336,0.4117647058823529,0.48717948717948717,0.38461538461538464,0.3409090909090909,0.5365853658536586,0.4857142857142857,0.5,0.5609756097560976,0.4944444444444444,0.47348526652687345,0.4928571428571429,0.3409090909090909,0.45755134360299354,Bronze
P0206,69,0.4782608695652174,0.6231884057971014,0.2028985507246377,852.788495932699,434.7826086956522,173.91304347826087,0.5072463768115942,0.425531914893617,0.6382978723404256,0.44680851063829785,0.38636363636363635,0.47619047619047616,0.5227272727272727,0.5471698113207547,0.5581395348837209,0.43478260869565216,0.47666760915152806,0.5349485420240137,0.38636363636363635,0.4568598010225665,Bronze
P0004,51,0.5882352941176471,0.7450980392156863,0.17647058823529413,848.9565243342319,529.4117647058823,235.2941176470588,0.4117647058823529,0.4411764705882353,0.5862068965517241,0.4166666666666667,0.36363636363636365,0.5454545454545454,0.4375,0.5483870967741935,0.36363636363636365,0.5032679738562092,0.4417335115864528,0.49294354838709675,0.36363636363636365,0.4560471172828858,Bronze
