Provider_ID,Members,BP_Control_Rate,A1c_Control_Rate,LDL_Control_Rate,BCS_Closure,COL_Closure,KED_Closure,SPC_Closure,CBP_Closure,ER_Visits_per_1000,Admit_Rate_per_1000,Readmission_Rate,Avg_PMPM,Avg_HCC_Count,AWV_Rate,Recapture_Rate,Depression_Screening_Rate,FUH_Rate,Avg_SDOH_Burden,Chronic_Score,Preventive_Score,Care_Coordination_Score,Behavioral_Score,Equity_Adjusted,Composite_VBC_Score,Provider_Tier,Estimated_Incentive
P0128,66,0.4393939393939394,0.7272727272727273,0.3181818181818182,0.3333333333333333,0.3484848484848485,0.2878787878787879,0.6515151515151515,0.4393939393939394,272.7272727272727,121.21212121212122,0.0,821.4812121212121,2.515151515151515,0.5454545454545454,0.7272727272727273,0.48484848484848486,0.06060606060606061,0.5757575757575758,0.494949494949495,0.34090909090909094,0.17424242424242425,0.48484848484848486,0.3603535353535353,0.37109848484848484,Bronze,293.91
P0129,65,0.4461538461538462,0.6615384615384615,0.3230769230769231,0.4461538461538462,0.3230769230769231,0.3384615384615385,0.7538461538461538,0.4461538461538462,338.46153846153845,123.07692307692308,0.0,806.482,2.0615384615384613,0.47692307692307695,0.7384615384615385,0.5692307692307692,0.046153846153846156,0.5538461538461539,0.47692307692307695,0.38461538461538464,0.19230769230769232,0.5692307692307692,0.3753846153846154,0.39092307692307693,Bronze,304.92
P0130,50,0.6,0.58,0.24,0.3,0.4,0.4,0.56,0.6,260.0,100.0,0.06,812.9068,2.56,0.44,0.72,0.4,0.02,0.52,0.47333333333333333,0.35,0.21000000000000002,0.4,0.35966666666666663,0.36545,Bronze,219.27
P0131,63,0.5555555555555556,0.6190476190476191,0.2857142857142857,0.4444444444444444,0.36507936507936506,0.19047619047619047,0.5714285714285714,0.5555555555555556,301.58730158730157,63.49206349206349,0.015873015873015872,836.8442857142858,2.6984126984126986,0.47619047619047616,0.6984126984126984,0.6190476190476191,0.015873015873015872,0.5238095238095238,0.4867724867724868,0.40476190476190477,0.10317460317460317,0.6190476190476191,0.3933862433862434,0.38876984126984127,Bronze,293.91
P0132,57,0.42105263157894735,0.7719298245614035,0.24561403508771928,0.2631578947368421,0.24561403508771928,0.2631578947368421,0.7017543859649122,0.42105263157894735,245.6140350877193,122.80701754385964,0.03508771929824561,791.7071929824561,3.1403508771929824,0.5614035087719298,0.6666666666666666,0.5789473684210527,0.03508771929824561,0.5029239766081871,0.4795321637426901,0.2543859649122807,0.14912280701754385,0.5789473684210527,0.31666666666666665,0.34267543859649124,Bronze,234.39
P0133,57,0.5263157894736842,0.6842105263157895,0.3333333333333333,0.2982456140350877,0.2631578947368421,0.2807017543859649,0.7192982456140351,0.5263157894736842,315.7894736842105,70.17543859649122,0.0,804.3440350877194,2.456140350877193,0.42105263157894735,0.6842105263157895,0.5087719298245614,0.0,0.5555555555555555,0.5146198830409356,0.2807017543859649,0.14035087719298245,0.5087719298245614,0.3421052631578947,0.3548245614035087,Bronze,242.7
P0134,64,0.515625,0.53125,0.296875,0.328125,0.375,0.3125,0.625,0.515625,234.375,140.625,0.03125,812.9203125,2.390625,0.515625,0.75,0.40625,0.046875,0.49479166666666663,0.4479166666666667,0.3515625,0.1796875,0.40625,0.3502604166666667,0.3513671875,Bronze,269.85
P0135,68,0.4264705882352941,0.75,0.29411764705882354,0.3088235294117647,0.3088235294117647,0.20588235294117646,0.6176470588235294,0.4264705882352941,205.88235294117646,88.23529411764706,0.014705882352941176,827.3691176470588,2.5441176470588234,0.39705882352941174,0.6617647058823529,0.5588235294117647,0.058823529411764705,0.48039215686274506,0.4901960784313726,0.3088235294117647,0.1323529411764706,0.5588235294117647,0.35147058823529415,0.3593382352941177,Bronze,293.22
P0136,57,0.631578947368421,0.6666666666666666,0.24561403508771928,0.2807017543859649,0.3684210526315789,0.3333333333333333,0.7368421052631579,0.631578947368421,298.2456140350877,140.35087719298244,0.0,806.7861403508772,2.4210526315789473,0.5789473684210527,0.7894736842105263,0.40350877192982454,0.08771929824561403,0.5087719298245614,0.5146198830409356,0.32456140350877194,0.21052631578947367,0.40350877192982454,0.36871345029239766,0.3732894736842105,Bronze,255.33
P0137,66,0.4696969696969697,0.7424242424242424,0.21212121212121213,0.3333333333333333,0.36363636363636365,0.3181818181818182,0.5909090909090909,0.4696969696969697,257.57575757575756,121.21212121212122,0.0,837.9290909090909,2.4696969696969697,0.5606060606060606,0.7575757575757576,0.45454545454545453,0.06060606060606061,0.51010101010101,0.47474747474747475,0.3484848484848485,0.1893939393939394,0.45454545454545453,0.36060606060606065,0.366969696969697,Bronze,290.64
P0138,56,0.5357142857142857,0.6964285714285714,0.26785714285714285,0.32142857142857145,0.32142857142857145,0.35714285714285715,0.5892857142857143,0.5357142857142857,267.85714285714283,160.71428571428572,0.017857142857142856,839.5078571428572,2.982142857142857,0.44642857142857145,0.6428571428571429,0.5714285714285714,0.03571428571428571,0.5654761904761905,0.5,0.32142857142857145,0.19642857142857142,0.5714285714285714,0.35416666666666663,0.3799107142857143,Bronze,255.3
P0139,51,0.5490196078431373,0.7058823529411765,0.23529411764705882,0.45098039215686275,0.23529411764705882,0.29411764705882354,0.5686274509803921,0.5490196078431373,215.68627450980392,78.43137254901961,0.0392156862745098,820.2429411764706,2.784313725490196,0.5490196078431373,0.7647058823529411,0.49019607843137253,0.058823529411764705,0.5294117647058824,0.49673202614379086,0.3431372549019608,0.17647058823529413,0.49019607843137253,0.3669934640522876,0.37416666666666665,Bronze,228.99
P0140,68,0.4264705882352941,0.6617647058823529,0.27941176470588236,0.4411764705882353,0.3382352941176471,0.29411764705882354,0.6764705882352942,0.4264705882352941,250.0,117.6470588235294,0.014705882352941176,850.2430882352941,2.426470588235294,0.5,0.7058823529411765,0.5294117647058824,0.029411764705882353,0.48039215686274506,0.45588235294117646,0.3897058823529412,0.16176470588235295,0.5294117647058824,0.3747549019607843,0.3756985294117647,Bronze,306.57
P0141,56,0.5535714285714286,0.625,0.25,0.32142857142857145,0.26785714285714285,0.3392857142857143,0.75,0.5535714285714286,321.42857142857144,53.57142857142857,0.0,838.2719642857144,2.857142857142857,0.5714285714285714,0.8571428571428571,0.6428571428571429,0.03571428571428571,0.5238095238095238,0.4761904761904762,0.29464285714285715,0.1875,0.6428571428571429,0.3330357142857143,0.3682589285714286,Bronze,247.47
P0142,64,0.578125,0.75,0.15625,0.4375,0.34375,0.28125,0.65625,0.578125,312.5,125.0,0.03125,840.4350000000001,2.78125,0.515625,0.640625,0.484375,0.046875,0.4739583333333333,0.4947916666666667,0.390625,0.1640625,0.484375,0.39531250000000007,0.38664062500000007,Bronze,296.94
P0143,68,0.45588235294117646,0.6470588235294118,0.2647058823529412,0.25,0.2647058823529412,0.45588235294117646,0.75,0.45588235294117646,294.11764705882354,205.88235294117646,0.04411764705882353,805.1282352941176,2.6470588235294117,0.5441176470588235,0.7205882352941176,0.5294117647058824,0.10294117647058823,0.5686274509803921,0.45588235294117646,0.25735294117647056,0.27941176470588236,0.5294117647058824,0.29975490196078425,0.3548897058823529,Bronze,289.59
P0144,56,0.4107142857142857,0.6607142857142857,0.26785714285714285,0.42857142857142855,0.39285714285714285,0.32142857142857145,0.625,0.4107142857142857,321.42857142857144,125.0,0.03571428571428571,827.8587500000001,2.482142857142857,0.5535714285714286,0.6607142857142857,0.5178571428571429,0.017857142857142856,0.5238095238095238,0.4464285714285714,0.4107142857142857,0.16964285714285715,0.5178571428571429,0.3761904761904762,0.37875,Bronze,254.52
P0145,66,0.5606060606060606,0.7272727272727273,0.19696969696969696,0.3484848484848485,0.21212121212121213,0.42424242424242425,0.6363636363636364,0.5606060606060606,287.8787878787879,166.66666666666666,0.045454545454545456,824.3146969696969,2.515151515151515,0.4090909090909091,0.6666666666666666,0.6060606060606061,0.030303030303030304,0.47474747474747475,0.494949494949495,0.28030303030303033,0.2272727272727273,0.6060606060606061,0.3401515151515152,0.3756439393939394,Bronze,297.51
P0146,69,0.37681159420289856,0.7101449275362319,0.2028985507246377,0.3188405797101449,0.3333333333333333,0.36231884057971014,0.5942028985507246,0.37681159420289856,304.34782608695656,173.91304347826087,0.028985507246376812,820.363188405797,2.5072463768115942,0.5797101449275363,0.6521739130434783,0.3333333333333333,0.10144927536231885,0.5700483091787439,0.429951690821256,0.32608695652173914,0.2318840579710145,0.3333333333333333,0.3210144927536232,0.3383695652173913,Bronze,280.17
P0147,56,0.35714285714285715,0.7142857142857143,0.25,0.2857142857142857,0.30357142857142855,0.35714285714285715,0.6607142857142857,0.35714285714285715,357.14285714285717,107.14285714285714,0.0,801.0328571428571,2.7857142857142856,0.5,0.7678571428571429,0.39285714285714285,0.07142857142857142,0.5416666666666666,0.44047619047619047,0.2946428571428571,0.2142857142857143,0.39285714285714285,0.31339285714285714,0.3349553571428572,Bronze,225.09
P0148,78,0.5897435897435898,0.6794871794871795,0.21794871794871795,0.28205128205128205,0.3717948717948718,0.2692307692307692,0.6410256410256411,0.5897435897435898,243.5897435897436,38.46153846153847,0.0,813.5212820512821,2.551282051282051,0.5512820512820513,0.782051282051282,0.5384615384615384,0.01282051282051282,0.4444444444444444,0.49572649572649574,0.3269230769230769,0.14102564102564102,0.5384615384615384,0.36688034188034185,0.3675320512820513,Bronze,344.01
P0149,62,0.5483870967741935,0.6451612903225806,0.27419354838709675,0.25806451612903225,0.41935483870967744,0.24193548387096775,0.6451612903225806,0.5483870967741935,258.06451612903226,161.29032258064515,0.03225806451612903,806.0066129032259,2.274193548387097,0.6290322580645161,0.7096774193548387,0.4838709677419355,0.04838709677419355,0.4838709677419355,0.48924731182795694,0.33870967741935487,0.14516129032258066,0.4838709677419355,0.3655913978494623,0.36370967741935484,Bronze,270.6
P0150,59,0.576271186440678,0.5932203389830508,0.288135593220339,0.3050847457627119,0.3728813559322034,0.2542372881355932,0.711864406779661,0.576271186440678,355.9322033898305,220.33898305084745,0.0,833.269661016949,2.8813559322033897,0.5254237288135594,0.6101694915254238,0.3728813559322034,0.1016949152542373,0.5423728813559322,0.4858757062146893,0.3389830508474576,0.17796610169491525,0.3728813559322034,0.35819209039548017,0.35711864406779664,Bronze,252.84
P0151,60,0.45,0.6,0.23333333333333334,0.3333333333333333,0.36666666666666664,0.3,0.5833333333333334,0.45,250.0,100.0,0.0,837.7044999999999,2.5166666666666666,0.5166666666666667,0.7166666666666667,0.48333333333333334,0.06666666666666667,0.48333333333333334,0.4277777777777778,0.35,0.18333333333333332,0.48333333333333334,0.34055555555555556,0.35191666666666666,Bronze,253.38
P0152,56,0.42857142857142855,0.6785714285714286,0.23214285714285715,0.4107142857142857,0.42857142857142855,0.26785714285714285,0.6785714285714286,0.42857142857142855,196.42857142857142,214.28571428571428,0.017857142857142856,822.6039285714286,2.375,0.5892857142857143,0.6785714285714286,0.4107142857142857,0.14285714285714285,0.494047619047619,0.44642857142857145,0.4196428571428571,0.20535714285714285,0.4107142857142857,0.3836309523809524,0.3785267857142857,Bronze,254.37
P0153,72,0.625,0.6666666666666666,0.2222222222222222,0.2916666666666667,0.3333333333333333,0.4166666666666667,0.6666666666666666,0.6388888888888888,222.2222222222222,152.7777777777778,0.041666666666666664,822.7243055555556,2.4583333333333335,0.5277777777777778,0.6666666666666666,0.4583333333333333,0.06944444444444445,0.4305555555555556,0.5046296296296297,0.3125,0.24305555555555558,0.4583333333333333,0.36550925925925926,0.37878472222222226,Bronze,327.27
P0154,63,0.4444444444444444,0.6349206349206349,0.20634920634920634,0.38095238095238093,0.3333333333333333,0.47619047619047616,0.7301587301587301,0.4444444444444444,333.3333333333333,142.85714285714286,0.06349206349206349,782.9763492063493,2.3968253968253967,0.5873015873015873,0.7301587301587301,0.4444444444444444,0.1111111111111111,0.4708994708994709,0.42857142857142855,0.3571428571428571,0.2936507936507936,0.4444444444444444,0.3457671957671957,0.37289682539682534,Bronze,281.91
P0155,70,0.5428571428571428,0.6428571428571429,0.24285714285714285,0.35714285714285715,0.4,0.42857142857142855,0.7,0.5428571428571428,271.4285714285714,42.857142857142854,0.0,824.572,2.4571428571428573,0.5,0.7,0.5,0.02857142857142857,0.5428571428571428,0.4761904761904762,0.37857142857142856,0.22857142857142856,0.5,0.37309523809523815,0.38917857142857143,Bronze,326.91
P0156,59,0.5932203389830508,0.6610169491525424,0.288135593220339,0.3559322033898305,0.3220338983050847,0.3559322033898305,0.6949152542372882,0.5932203389830508,237.28813559322035,84.7457627118644,0.01694915254237288,837.1974576271186,2.440677966101695,0.4745762711864407,0.6440677966101694,0.5084745762711864,0.06779661016949153,0.5084745762711864,0.5141242937853107,0.3389830508474576,0.211864406779661,0.5084745762711864,0.37570621468926546,0.38855932203389826,Bronze,275.1
P0157,61,0.4918032786885246,0.6065573770491803,0.3114754098360656,0.5737704918032787,0.36065573770491804,0.29508196721311475,0.6721311475409836,0.4918032786885246,229.5081967213115,131.14754098360658,0.01639344262295082,836.5986885245901,2.098360655737705,0.4918032786885246,0.7049180327868853,0.45901639344262296,0.06557377049180328,0.4808743169398907,0.4699453551912569,0.4672131147540983,0.18032786885245902,0.45901639344262296,0.4204918032786885,0.402827868852459,Bronze,294.87
P0158,74,0.4594594594594595,0.6891891891891891,0.2972972972972973,0.3108108108108108,0.4189189189189189,0.36486486486486486,0.7297297297297297,0.4594594594594595,378.3783783783784,108.10810810810811,0.013513513513513514,807.5698648648648,2.527027027027027,0.4864864864864865,0.5675675675675675,0.5405405405405406,0.02702702702702703,0.4864864864864865,0.481981981981982,0.36486486486486486,0.19594594594594594,0.5405405405405406,0.3747747747747748,0.3852702702702702,Bronze,342.12
P0159,64,0.609375,0.78125,0.3125,0.3125,0.359375,0.4375,0.71875,0.609375,234.375,125.0,0.0625,836.15046875,2.015625,0.515625,0.796875,0.515625,0.09375,0.5260416666666666,0.5677083333333334,0.3359375,0.265625,0.515625,0.39921875,0.41886718749999996,Bronze,321.69
P0160,55,0.45454545454545453,0.6,0.34545454545454546,0.41818181818181815,0.2909090909090909,0.4,0.6545454545454545,0.45454545454545453,381.8181818181818,218.18181818181816,0.12727272727272726,825.2958181818182,2.309090909090909,0.6181818181818182,0.7818181818181819,0.509090909090909,0.09090909090909091,0.4727272727272727,0.4666666666666666,0.3545454545454545,0.24545454545454548,0.509090909090909,0.3633333333333333,0.3831363636363636,Bronze,252.87
P0161,46,0.4782608695652174,0.7608695652173914,0.2826086956521739,0.32608695652173914,0.391304347826087,0.2826086956521739,0.6521739130434783,0.4782608695652174,239.13043478260872,108.69565217391305,0.0,822.9582608695653,2.608695652173913,0.6304347826086957,0.7608695652173914,0.43478260869565216,0.021739130434782608,0.4855072463768116,0.5072463768115942,0.3586956521739131,0.15217391304347824,0.43478260869565216,0.3844202898550725,0.37342391304347833,Bronze,206.13
P0162,61,0.47540983606557374,0.7540983606557377,0.22950819672131148,0.2786885245901639,0.3770491803278688,0.3442622950819672,0.5245901639344263,0.47540983606557374,327.86885245901635,196.72131147540983,0.04918032786885246,825.8308196721312,2.737704918032787,0.5737704918032787,0.7213114754098361,0.5737704918032787,0.04918032786885246,0.46448087431693985,0.4863387978142076,0.32786885245901637,0.19672131147540983,0.5737704918032787,0.360655737704918,0.3786885245901639,Bronze,277.2
P0163,63,0.5079365079365079,0.6825396825396826,0.19047619047619047,0.3968253968253968,0.3333333333333333,0.36507936507936506,0.6984126984126984,0.5079365079365079,396.8253968253968,79.36507936507937,0.015873015873015872,830.1207936507936,2.6825396825396823,0.6507936507936508,0.6666666666666666,0.5079365079365079,0.031746031746031744,0.5079365079365079,0.4603174603174603,0.36507936507936506,0.1984126984126984,0.5079365079365079,0.3619047619047619,0.37412698412698403,Bronze,282.84
P0164,51,0.47058823529411764,0.5882352941176471,0.2549019607843137,0.3137254901960784,0.27450980392156865,0.35294117647058826,0.5294117647058824,0.47058823529411764,176.47058823529412,176.47058823529412,0.0,774.0811764705883,2.607843137254902,0.4117647058823529,0.7843137254901961,0.4117647058823529,0.0392156862745098,0.522875816993464,0.43790849673202614,0.29411764705882354,0.19607843137254904,0.4117647058823529,0.3137254901960785,0.3323529411764706,Bronze,203.4
P0165,55,0.4727272727272727,0.7090909090909091,0.23636363636363636,0.32727272727272727,0.3090909090909091,0.34545454545454546,0.5818181818181818,0.4727272727272727,363.6363636363636,54.54545454545454,0.0,832.0285454545455,2.6,0.509090909090909,0.7636363636363637,0.4909090909090909,0.03636363636363636,0.4606060606060606,0.4727272727272727,0.3181818181818182,0.19090909090909092,0.4909090909090909,0.34939393939393937,0.36104545454545456,Bronze,238.29
P0166,55,0.5454545454545454,0.7090909090909091,0.3090909090909091,0.3090909090909091,0.3090909090909091,0.36363636363636365,0.7636363636363637,0.5454545454545454,272.7272727272727,109.09090909090908,0.01818181818181818,834.4423636363637,2.4545454545454546,0.6363636363636364,0.7636363636363637,0.4,0.05454545454545454,0.5212121212121211,0.5212121212121211,0.3090909090909091,0.2090909090909091,0.4,0.363030303030303,0.36990909090909085,Bronze,244.14
P0167,69,0.5942028985507246,0.6231884057971014,0.2608695652173913,0.3333333333333333,0.34782608695652173,0.36231884057971014,0.6956521739130435,0.5942028985507246,202.8985507246377,144.92753623188406,0.014492753623188406,799.1,2.739130434782609,0.5072463768115942,0.7681159420289855,0.4057971014492754,0.028985507246376812,0.5217391304347826,0.4927536231884058,0.3405797101449275,0.1956521739130435,0.4057971014492754,0.36449275362318834,0.36735507246376814,Bronze,304.17
P0168,54,0.46296296296296297,0.5925925925925926,0.25925925925925924,0.35185185185185186,0.37037037037037035,0.3148148148148148,0.7037037037037037,0.46296296296296297,314.81481481481484,111.1111111111111,0.018518518518518517,823.8261111111111,2.2222222222222223,0.46296296296296297,0.5925925925925926,0.5,0.018518518518518517,0.5061728395061729,0.4382716049382716,0.3611111111111111,0.16666666666666669,0.5,0.3490740740740741,0.3574537037037037,Bronze,231.63
P0169,55,0.4727272727272727,0.5818181818181818,0.23636363636363636,0.2727272727272727,0.38181818181818183,0.32727272727272727,0.6909090909090909,0.4727272727272727,290.9090909090909,54.54545454545454,0.01818181818181818,830.9332727272728,2.309090909090909,0.45454545454545453,0.6727272727272727,0.509090909090909,0.03636363636363636,0.5393939393939393,0.43030303030303024,0.32727272727272727,0.18181818181818182,0.509090909090909,0.32484848484848483,0.3469090909090909,Bronze,228.96
P0170,73,0.4794520547945205,0.7397260273972602,0.136986301369863,0.273972602739726,0.3287671232876712,0.3424657534246575,0.6986301369863014,0.4794520547945205,273.972602739726,95.8904109589041,0.0273972602739726,823.1160273972603,2.410958904109589,0.4931506849315068,0.821917808219178,0.589041095890411,0.0821917808219178,0.4657534246575342,0.452054794520548,0.3013698630136986,0.21232876712328766,0.589041095890411,0.3301369863013699,0.3618493150684932,Bronze,316.98
P0171,69,0.5942028985507246,0.6521739130434783,0.21739130434782608,0.2898550724637681,0.2608695652173913,0.2898550724637681,0.7391304347826086,0.5942028985507246,289.8550724637681,115.94202898550725,0.014492753623188406,828.4734782608696,2.782608695652174,0.5217391304347826,0.6376811594202898,0.42028985507246375,0.057971014492753624,0.5555555555555555,0.48792270531400966,0.2753623188405797,0.17391304347826086,0.42028985507246375,0.32608695652173914,0.34094202898550724,Bronze,282.3
P0172,66,0.5606060606060606,0.7575757575757576,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.8181818181818182,0.5606060606060606,257.57575757575756,106.06060606060606,0.0,812.7359090909091,2.515151515151515,0.6212121212121212,0.696969696969697,0.4696969696969697,0.06060606060606061,0.51010101010101,0.5606060606060606,0.3181818181818182,0.16666666666666666,0.4696969696969697,0.38838383838383833,0.38628787878787874,Bronze,305.94
P0173,50,0.54,0.58,0.3,0.18,0.22,0.36,0.56,0.54,420.0,80.0,0.02,827.3528,2.12,0.64,0.74,0.5,0.02,0.4933333333333333,0.4733333333333334,0.2,0.19,0.5,0.28733333333333333,0.32310000000000005,Bronze,193.86
P0174,61,0.39344262295081966,0.6885245901639344,0.29508196721311475,0.18032786885245902,0.4426229508196721,0.3442622950819672,0.6557377049180327,0.4098360655737705,213.11475409836063,49.18032786885246,0.01639344262295082,822.0665573770491,2.6557377049180326,0.5409836065573771,0.6065573770491803,0.5081967213114754,0.03278688524590164,0.5300546448087431,0.45901639344262285,0.3114754098360656,0.1885245901639344,0.5081967213114754,0.33224043715846996,0.3539344262295082,Bronze,259.08
P0175,54,0.4444444444444444,0.6851851851851852,0.2962962962962963,0.2777777777777778,0.2962962962962963,0.3888888888888889,0.5925925925925926,0.48148148148148145,148.14814814814815,166.66666666666666,0.0,806.4305555555555,2.2037037037037037,0.35185185185185186,0.6851851851851852,0.6111111111111112,0.09259259259259259,0.5308641975308641,0.4753086419753087,0.28703703703703703,0.24074074074074076,0.6111111111111112,0.32808641975308644,0.3728240740740741,Bronze,241.59
P0176,73,0.5205479452054794,0.6575342465753424,0.3013698630136986,0.273972602739726,0.2876712328767123,0.3972602739726027,0.6712328767123288,0.5205479452054794,260.2739726027397,178.08219178082192,0.0136986301369863,812.5693150684931,2.4794520547945207,0.5342465753424658,0.6164383561643836,0.4794520547945205,0.0821917808219178,0.5159817351598173,0.49315068493150677,0.2808219178082192,0.23972602739726026,0.4794520547945205,0.3353881278538813,0.36434931506849316,Bronze,319.17
P0177,52,0.4807692307692308,0.6346153846153846,0.19230769230769232,0.4230769230769231,0.2692307692307692,0.3269230769230769,0.6346153846153846,0.4807692307692308,211.53846153846155,115.38461538461539,0.0,814.4536538461538,2.4423076923076925,0.38461538461538464,0.8269230769230769,0.5769230769230769,0.057692307692307696,0.43589743589743585,0.4358974358974359,0.34615384615384615,0.19230769230769232,0.5769230769230769,0.3474358974358974,0.3655769230769231,Bronze,228.12
P0178,72,0.4305555555555556,0.6666666666666666,0.2361111111111111,0.3333333333333333,0.4305555555555556,0.3194444444444444,0.6805555555555556,0.4305555555555556,152.7777777777778,111.1111111111111,0.013888888888888888,817.6133333333333,2.5,0.4583333333333333,0.6388888888888888,0.4861111111111111,0.08333333333333333,0.5462962962962963,0.4444444444444445,0.3819444444444444,0.20138888888888887,0.4861111111111111,0.3585648148148148,0.3714930555555555,Bronze,320.97
P0179,63,0.47619047619047616,0.7301587301587301,0.30158730158730157,0.3492063492063492,0.38095238095238093,0.3968253968253968,0.6666666666666666,0.47619047619047616,301.58730158730157,142.85714285714286,0.0,833.2760317460318,2.888888888888889,0.5396825396825397,0.6507936507936508,0.5873015873015873,0.09523809523809523,0.49206349206349204,0.5026455026455027,0.36507936507936506,0.24603174603174602,0.5873015873015873,0.38465608465608464,0.40769841269841267,Bronze,308.22
P0180,50,0.48,0.64,0.26,0.42,0.24,0.28,0.66,0.48,280.0,100.0,0.0,817.8922,2.66,0.46,0.6,0.54,0.04,0.48,0.46,0.32999999999999996,0.16,0.54,0.34700000000000003,0.35855,Bronze,215.13
P0181,60,0.55,0.7333333333333333,0.2833333333333333,0.2833333333333333,0.3333333333333333,0.6,0.7166666666666667,0.55,200.0,83.33333333333333,0.016666666666666666,807.0031666666667,2.933333333333333,0.45,0.7833333333333333,0.48333333333333334,0.06666666666666667,0.5611111111111111,0.5222222222222221,0.30833333333333335,0.3333333333333333,0.48333333333333334,0.35916666666666663,0.402625,Bronze,289.89
P0182,59,0.5254237288135594,0.6101694915254238,0.11864406779661017,0.3050847457627119,0.2542372881355932,0.2542372881355932,0.5084745762711864,0.5254237288135594,186.4406779661017,186.4406779661017,0.03389830508474576,851.0183050847457,2.76271186440678,0.576271186440678,0.711864406779661,0.5932203389830508,0.11864406779661017,0.5423728813559322,0.4180790960451977,0.2796610169491526,0.1864406779661017,0.5932203389830508,0.2946327683615819,0.33614406779661016,Bronze,237.99
P0183,64,0.640625,0.671875,0.34375,0.3125,0.40625,0.28125,0.734375,0.640625,328.125,78.125,0.015625,804.02375,2.328125,0.46875,0.6875,0.59375,0.078125,0.49479166666666663,0.5520833333333334,0.359375,0.1796875,0.59375,0.40625,0.41171875,Bronze,316.2
P0184,54,0.5370370370370371,0.6666666666666666,0.3333333333333333,0.2777777777777778,0.4444444444444444,0.42592592592592593,0.7407407407407407,0.5370370370370371,259.25925925925924,37.03703703703704,0.0,815.4248148148149,2.388888888888889,0.5925925925925926,0.6296296296296297,0.5370370370370371,0.037037037037037035,0.5061728395061729,0.5123456790123456,0.3611111111111111,0.23148148148148148,0.5370370370370371,0.38611111111111107,0.4018981481481481,Bronze,260.43
P0185,50,0.52,0.68,0.18,0.28,0.46,0.38,0.62,0.52,240.0,100.0,0.02,786.758,2.56,0.44,0.72,0.56,0.04,0.5066666666666666,0.46,0.37,0.21,0.56,0.3643333333333334,0.38315000000000005,Bronze,229.89
P0186,45,0.4666666666666667,0.6444444444444445,0.15555555555555556,0.3333333333333333,0.35555555555555557,0.4,0.6444444444444445,0.4666666666666667,355.55555555555554,111.1111111111111,0.022222222222222223,804.5862222222222,2.111111111111111,0.4222222222222222,0.6,0.5111111111111111,0.044444444444444446,0.5185185185185185,0.4222222222222222,0.34444444444444444,0.22222222222222224,0.5111111111111111,0.33148148148148143,0.35805555555555557,Bronze,193.35
P0187,64,0.4375,0.578125,0.28125,0.453125,0.296875,0.328125,0.671875,0.4375,203.125,93.75,0.0,809.9309375,2.703125,0.421875,0.765625,0.46875,0.03125,0.484375,0.4322916666666667,0.375,0.1796875,0.46875,0.35520833333333335,0.35953125,Bronze,276.12
P0188,72,0.3611111111111111,0.6666666666666666,0.2222222222222222,0.3194444444444444,0.4166666666666667,0.3194444444444444,0.6111111111111112,0.3611111111111111,333.3333333333333,208.33333333333334,0.027777777777777776,809.0195833333332,2.4722222222222223,0.4166666666666667,0.6111111111111112,0.4305555555555556,0.09722222222222222,0.5046296296296295,0.4166666666666667,0.3680555555555556,0.20833333333333331,0.4305555555555556,0.34189814814814823,0.3530208333333334,Bronze,305.01
P0189,58,0.4482758620689655,0.7068965517241379,0.15517241379310345,0.3275862068965517,0.3448275862068966,0.43103448275862066,0.5862068965517241,0.4482758620689655,155.17241379310346,155.17241379310346,0.017241379310344827,826.5462068965518,2.586206896551724,0.603448275862069,0.6551724137931034,0.46551724137931033,0.034482758620689655,0.43103448275862066,0.43678160919540227,0.33620689655172414,0.23275862068965517,0.46551724137931033,0.3433908045977011,0.35969827586206893,Bronze,250.35
P0190,40,0.4,0.7,0.275,0.375,0.375,0.35,0.775,0.4,450.0,175.0,0.025,782.4672499999999,2.925,0.575,0.775,0.425,0.1,0.5333333333333333,0.4583333333333333,0.375,0.22499999999999998,0.425,0.3633333333333333,0.37324999999999997,Bronze,179.16
P0191,58,0.46551724137931033,0.6379310344827587,0.29310344827586204,0.27586206896551724,0.2413793103448276,0.3448275862068966,0.7068965517241379,0.46551724137931033,189.65517241379308,68.9655172413793,0.0,814.2929310344828,2.3793103448275863,0.5344827586206896,0.6724137931034483,0.5172413793103449,0.034482758620689655,0.4597701149425287,0.46551724137931033,0.25862068965517243,0.18965517241379312,0.5172413793103449,0.3160919540229885,0.3413793103448276,Bronze,237.6
P0192,50,0.42,0.74,0.28,0.44,0.2,0.34,0.6,0.42,420.0,100.0,0.02,827.8252,2.58,0.46,0.76,0.48,0.06,0.62,0.48,0.32,0.2,0.48,0.338,0.3627,Bronze,217.62
P0193,63,0.38095238095238093,0.6984126984126984,0.3333333333333333,0.3333333333333333,0.31746031746031744,0.4603174603174603,0.6190476190476191,0.38095238095238093,301.58730158730157,174.60317460317458,0.047619047619047616,825.128253968254,2.380952380952381,0.5396825396825397,0.746031746031746,0.5079365079365079,0.047619047619047616,0.455026455026455,0.4708994708994709,0.32539682539682535,0.25396825396825395,0.5079365079365079,0.35264550264550265,0.37710317460317455,Bronze,285.09
